# ASSET=^GSPC,NAME=S&P500,LEV2=2x S&P500,LEV3=3x S&P500
Date,Asset_Close,NDX_DailyReturn,RF_Annual_Pct,RF_Daily_Pct,NDX2L_DailyReturn,NDX3L_DailyReturn,NDX2L_Adj_DailyReturn,NDX3L_Adj_DailyReturn,NDX_Indexed,NDX2L,NDX3L,NDX2L_adj,NDX3L_adj
1928-08-09,19.3,0.2597,11.39,0.045198,0.5195,0.7792,0.4626,0.6694,109.28652,117.77464,125.142611,107.960029,105.805506
1928-08-10,19.25,-0.2591,11.39,0.045198,-0.5181,-0.7772,-0.575,-0.887,109.003398,117.164418,124.170015,107.339225,104.867062
1928-08-13,19.29,0.2078,11.39,0.045198,0.4156,0.6234,0.3587,0.5136,109.229904,117.651346,124.94408,107.724239,105.40569
1928-08-14,19.13,-0.8295,11.39,0.045198,-1.6589,-2.4884,-1.7158,-2.5981,108.323892,115.699618,121.835018,105.875892,102.667118
1928-08-15,19.47,1.7773,11.39,0.045198,3.5546,5.3319,3.4977,5.2222,110.249148,119.812309,128.33119,109.579137,108.02858
1928-08-16,19.61,0.7191,11.39,0.045198,1.4381,2.1572,1.3812,2.0474,111.041907,121.535358,131.099531,111.092665,110.240382
1928-08-17,19.64,0.153,11.39,0.045198,0.306,0.4589,0.249,0.3492,111.211776,121.9072,131.701187,111.36934,110.625307
1928-08-20,19.77,0.6619,11.39,0.045198,1.3238,1.9858,1.2669,1.876,111.947908,123.521056,134.316456,112.780317,112.700636
1928-08-21,20.02,1.2645,11.39,0.045198,2.5291,3.7936,2.4722,3.6839,113.363537,126.645008,139.411921,115.568449,116.852374
1928-08-22,20.0,-0.0999,11.39,0.045198,-0.1998,-0.2997,-0.2567,-0.4095,113.250284,126.391965,138.994094,115.271774,116.3739
1928-08-23,20.02,0.1,11.39,0.045198,0.2,0.3,0.1431,0.1902,113.363537,126.644754,139.411086,115.436728,116.595296
1928-08-24,20.34,1.5984,11.39,0.045198,3.1968,4.7952,3.1399,4.6854,115.17554,130.693334,146.096126,119.06132,122.058296
1928-08-27,20.38,0.1967,11.39,0.045198,0.3933,0.59,0.3364,0.4802,115.402035,131.207356,146.958029,119.461842,122.644413
1928-08-28,20.54,0.7851,11.39,0.045198,1.5702,2.3553,1.5133,2.2455,116.308047,133.267553,150.419296,121.269633,125.398411
1928-08-29,20.58,0.1947,11.39,0.045198,0.3895,0.5842,0.3326,0.4744,116.534542,133.786596,151.298063,121.672939,125.993363
1928-08-30,20.61,0.1458,11.39,0.045198,0.2916,0.4373,0.2346,0.3276,116.704421,134.176653,151.959731,121.958441,126.406074
1928-08-31,20.87,1.2615,11.39,0.045198,2.523,3.7846,2.4661,3.6748,118.176676,137.561996,157.71076,124.966112,131.051259
1928-09-04,20.97,0.4791,11.39,0.045198,0.9583,1.4374,0.9014,1.3277,118.742919,138.880251,159.97777,126.092549,132.791209
1928-09-05,21.07,0.4769,11.39,0.045198,0.9537,1.4306,0.8968,1.3209,119.309173,140.204817,162.266445,127.2234,134.545193
