# ASSET=0050.TW,NAME=元大台50 TR,LEV2=2x 元大台50 TR,LEV3=3x 元大台50 TR
Date,Asset_Close,NDX_DailyReturn,RF_Annual_Pct,RF_Daily_Pct,NDX2L_DailyReturn,NDX3L_DailyReturn,NDX2L_Adj_DailyReturn,NDX3L_Adj_DailyReturn,NDX_Indexed,NDX2L,NDX3L,NDX2L_adj,NDX3L_adj
2009-04-29,6.1178,0.8963,0.9722,0.003858,1.7926,2.689,1.7771,2.6619,119.866179,117.254846,92.83351,115.826031,90.839919
2009-04-30,6.5448,6.9797,0.9689,0.003845,13.9593,20.939,13.9438,20.912,128.232447,133.622858,112.271938,131.976576,109.836332
2009-05-04,7.0029,6.9988,0.9555,0.003792,13.9976,20.9965,13.9821,20.9695,137.207201,152.326896,135.84506,150.42972,132.868465
2009-05-05,7.1892,2.6607,0.9522,0.003779,5.3215,7.9822,5.306,7.9553,140.857932,160.43295,146.688523,158.411522,143.438558
2009-05-06,7.2048,0.216,0.9488,0.003765,0.432,0.6479,0.4165,0.621,141.162152,161.125944,147.63896,159.071276,144.329359
2009-05-07,7.1892,-0.2155,0.9455,0.003752,-0.431,-0.6465,-0.4465,-0.6734,140.857932,160.431457,146.684426,158.361055,143.357443
2009-05-08,7.1163,-1.0151,0.9422,0.003739,-2.0302,-3.0453,-2.0456,-3.0721,139.428082,157.174375,142.217443,155.121547,138.953295
2009-05-11,7.1737,0.8073,0.9321,0.003699,1.6146,2.422,1.5992,2.3952,140.553712,159.712174,145.66189,157.602303,142.281498
2009-05-12,6.9253,-3.4632,0.9288,0.003686,-6.9264,-10.3897,-6.9418,-10.4164,135.686028,148.649805,130.528114,146.661816,127.460892
2009-05-13,6.9361,0.157,0.9255,0.003672,0.314,0.4709,0.2986,0.4442,135.899027,149.116503,131.142819,147.099717,128.027108
2009-05-14,6.7778,-2.2834,0.9221,0.003659,-4.5668,-6.8503,-4.5822,-6.8769,132.795884,142.306598,122.159204,140.359312,119.222765
2009-05-15,6.9563,2.6346,0.9188,0.003646,5.2692,7.9038,5.2538,7.8771,136.294505,149.804975,131.814369,147.733536,128.61406
2009-05-18,6.9967,0.5803,0.9087,0.003606,1.1607,1.741,1.1454,1.7145,137.085489,151.54376,134.109321,149.425656,130.819111
2009-05-19,7.1582,2.308,0.9054,0.003593,4.6161,6.9241,4.6008,6.8976,140.249474,158.539134,143.395202,156.300396,139.84244
2009-05-20,7.1892,0.4338,0.9021,0.00358,0.8677,1.3015,0.8524,1.275,140.857932,159.914746,145.261519,157.632691,141.625425
2009-05-21,7.1349,-0.756,0.8987,0.003566,-1.5119,-2.2679,-1.5272,-2.2944,139.793098,157.496952,141.967147,155.225325,138.375988
2009-05-22,7.1085,-0.3699,0.8954,0.003553,-0.7399,-1.1098,-0.7552,-1.1363,139.275935,156.331637,140.391531,154.053131,136.803599
2009-05-25,7.1007,-0.1092,0.8853,0.003513,-0.2184,-0.3276,-0.2336,-0.354,139.123853,155.990225,139.931631,153.693249,136.319347
2009-05-26,7.0805,-0.2843,0.882,0.0035,-0.5686,-0.8529,-0.5838,-0.8793,138.728328,155.103274,138.738167,152.795987,135.120751
2009-05-27,7.4532,5.2632,0.8787,0.003487,10.5263,15.7895,10.5111,15.7631,146.029818,171.429931,160.644188,168.856558,156.420014
2009-06-01,7.4097,-0.5833,0.8619,0.00342,-1.1666,-1.75,-1.1818,-1.7762,145.178001,169.42997,157.832992,166.861076,153.641747
2009-06-02,7.4299,0.2724,0.8586,0.003407,0.5448,0.8172,0.5297,0.791,145.57346,170.353012,159.122786,167.744905,154.857068
2009-06-03,7.4206,-0.1254,0.8553,0.003394,-0.2508,-0.3761,-0.2659,-0.4023,145.390943,169.925842,158.524272,167.298945,154.234099
2009-06-04,7.2513,-2.2808,0.8519,0.003381,-4.5616,-6.8425,-4.5767,-6.8686,142.074839,162.174441,147.677318,159.642133,143.640403
2009-06-05,7.2389,-0.1713,0.8486,0.003367,-0.3426,-0.5139,-0.3577,-0.54,141.831452,161.618802,146.918364,159.071106,142.864706
