# ASSET=^SP500TR,NAME=S&P500 TR,LEV2=2x S&P500 TR,LEV3=3x S&P500 TR
Date,Asset_Close,NDX_DailyReturn,RF_Annual_Pct,RF_Daily_Pct,NDX2L_DailyReturn,NDX3L_DailyReturn,NDX2L_Adj_DailyReturn,NDX3L_Adj_DailyReturn,NDX_Indexed,NDX2L,NDX3L,NDX2L_adj,NDX3L_adj
1988-05-05,261.84,-0.5281,6.0864,0.024152,-1.0561,-1.5842,-1.092,-1.6519,102.273263,102.94653,101.887018,99.869801,96.218015
1988-05-06,260.59,-0.4774,6.0888,0.024162,-0.9548,-1.4322,-0.9906,-1.4999,101.78502,101.963616,100.42782,98.880441,94.774878
1988-05-09,259.88,-0.2725,6.0961,0.024191,-0.5449,-0.8174,-0.5808,-0.8851,101.507701,101.408005,99.606957,98.306135,93.936013
1988-05-10,261.01,0.4348,6.0986,0.024201,0.8696,1.3045,0.8337,1.2367,101.949075,102.289885,100.906284,99.125742,95.097708
1988-05-11,256.65,-1.6704,6.101,0.02421,-3.3409,-5.0113,-3.3768,-5.0791,100.246076,98.872503,95.849547,95.778467,90.267594
1988-05-12,257.21,0.2182,6.1034,0.02422,0.4364,0.6546,0.4005,0.5868,100.464808,99.303973,96.476964,96.162025,90.797267
1988-05-13,260.2,1.1625,6.1058,0.02423,2.325,3.4874,2.289,3.4196,101.632694,101.612755,99.841547,98.363202,93.902191
1988-05-16,262.29,0.8032,6.1131,0.024259,1.6065,2.4097,1.5705,2.3418,102.449035,103.245117,102.247409,99.907985,96.101191
1988-05-17,259.05,-1.2353,6.1156,0.024268,-2.4706,-3.7058,-2.5065,-3.7737,101.183501,100.694381,98.458278,97.403753,92.474575
1988-05-18,255.02,-1.5557,6.118,0.024278,-3.1114,-4.667,-3.1473,-4.735,99.609411,97.56142,93.863197,94.338126,88.095946
1988-05-19,256.3,0.5019,6.1204,0.024287,1.0038,1.5057,0.9678,1.4378,100.109366,98.540771,95.276537,95.251164,89.362594
1988-05-20,256.76,0.1795,6.1229,0.024297,0.359,0.5385,0.323,0.4705,100.289048,98.894504,95.789561,95.558795,89.783043
1988-05-23,254.58,-0.849,6.1302,0.024326,-1.6981,-2.5471,-1.7341,-2.6152,99.437549,97.215186,93.349671,93.901689,87.43508
1988-05-24,257.33,1.0802,6.1326,0.024336,2.1604,3.2406,2.1244,3.1726,100.511678,99.315432,96.374774,95.896505,90.209026
1988-05-25,257.64,0.1205,6.135,0.024345,0.241,0.3614,0.2049,0.2934,100.632773,99.55474,96.723107,96.093003,90.473681
1988-05-26,258.53,0.3454,6.1375,0.024355,0.6909,1.0363,0.6548,0.9682,100.980396,100.242538,97.72546,96.722232,91.34968
1988-05-27,257.4,-0.4371,6.1399,0.024365,-0.8742,-1.3113,-0.9102,-1.3794,100.539022,99.366241,96.444019,95.84182,90.089639
1988-05-31,266.32,3.4654,6.1496,0.024403,6.9309,10.3963,6.8947,10.3281,104.023131,106.253174,106.470616,102.449872,99.394201
1988-06-01,270.95,1.7385,6.152,0.024413,3.477,5.2155,3.4409,5.1473,105.831585,109.947622,112.023629,105.975074,104.510363
1988-06-02,269.58,-0.5056,6.1545,0.024423,-1.0113,-1.5169,-1.0474,-1.5851,105.29646,108.835748,110.324327,104.865086,102.853745
1988-06-03,270.74,0.4303,6.1569,0.024432,0.8606,1.2909,0.8245,1.2227,105.749552,109.772389,111.748505,105.729659,104.111308
1988-06-06,271.41,0.2475,6.1642,0.024461,0.4949,0.7424,0.4588,0.6741,106.011255,110.315707,112.578153,106.214728,104.813161
1988-06-07,269.56,-0.6816,6.1666,0.024471,-1.3633,-2.0449,-1.3994,-2.1132,105.288653,108.811822,110.276061,104.728324,102.59826
1988-06-08,276.02,2.3965,6.1691,0.02448,4.793,7.1895,4.7568,7.1212,107.81189,114.027162,118.204342,109.710044,109.904445
1988-06-09,274.78,-0.4492,6.1715,0.02449,-0.8985,-1.3477,-0.9347,-1.4161,107.327557,113.002652,116.611281,108.684612,108.348128
1988-06-10,275.87,0.3967,6.1739,0.0245,0.7934,1.19,0.7572,1.1217,107.753303,113.899169,117.999,109.507521,109.563441
1988-06-13,276.07,0.0725,6.1812,0.024529,0.145,0.2175,0.1088,0.1491,107.831427,114.064328,118.255657,109.626632,109.726784
1988-06-14,279.01,1.0649,6.1837,0.024538,2.1299,3.1948,2.0937,3.1264,108.979776,116.49378,122.033741,111.921832,113.157285
1988-06-15,279.17,0.0573,6.1861,0.024548,0.1147,0.172,0.0784,0.1036,109.042272,116.627391,122.243689,112.009623,113.274493
1988-06-16,274.42,-1.7015,6.1885,0.024558,-3.4029,-5.1044,-3.4392,-5.1729,107.186948,112.658626,116.003862,108.157378,107.41492
1988-06-17,275.36,0.3425,6.191,0.024567,0.6851,1.0276,0.6488,0.9591,107.554096,113.430406,117.195907,108.85909,108.445128
1988-06-20,273.62,-0.6319,6.1983,0.024596,-1.2638,-1.8957,-1.3001,-1.9642,106.874466,111.996881,114.974236,107.443817,106.314997
1988-06-21,276.4,1.016,6.2007,0.024606,2.032,3.048,1.9957,2.9794,107.960318,114.272673,118.478676,109.588076,109.482594
1988-06-22,280.46,1.4689,6.2031,0.024616,2.9378,4.4067,2.9014,4.3381,109.546131,117.629741,123.699622,112.767717,114.232013
1988-06-23,279.61,-0.3031,6.2055,0.024625,-0.6062,-0.9092,-0.6425,-0.9778,109.214123,116.916727,122.574911,112.043203,113.115003
1988-06-24,278.74,-0.3111,6.208,0.024635,-0.6223,-0.9334,-0.6586,-1.0021,108.874308,116.189164,121.430751,111.30525,111.981509
1988-06-27,273.97,-1.7113,6.2153,0.024664,-3.4225,-5.1338,-3.4589,-5.2025,107.011176,112.212547,115.196733,107.455305,106.155674
1988-06-28,277.32,1.2228,6.2177,0.024673,2.4455,3.6683,2.4091,3.5996,108.31967,114.956736,119.422485,110.044062,109.976832
1988-06-29,275.97,-0.4868,6.2201,0.024683,-0.9736,-1.4604,-1.01,-1.5291,107.792365,113.837507,117.678423,108.932619,108.295127
1988-06-30,278.54,0.9313,6.2226,0.024693,1.8625,2.7938,1.8261,2.725,108.796196,115.957761,120.966111,110.921867,111.246212
1988-07-01,276.86,-0.6032,6.225,0.024702,-1.2063,-1.8095,-1.2427,-1.8782,108.139988,114.558955,118.777278,109.543424,109.156752
1988-07-05,281.05,1.5134,6.2347,0.024741,3.0268,4.5402,2.9904,4.4714,109.77658,118.026428,124.170008,112.819162,114.03754
1988-07-06,277.19,-1.3734,6.2372,0.024751,-2.7468,-4.1202,-2.7833,-4.1891,108.268891,114.784441,119.053896,109.679079,109.260377
1988-07-07,276.95,-0.0866,6.2396,0.02476,-0.1732,-0.2597,-0.2096,-0.3286,108.175152,114.58568,118.744667,109.449163,108.901321
1988-07-08,275.16,-0.6463,6.242,0.02477,-1.2927,-1.939,-1.3291,-2.0079,107.475984,113.104479,116.442223,107.994436,106.7147
1988-07-11,275.73,0.2072,6.2493,0.024799,0.4143,0.6215,0.3778,0.5525,107.698626,113.573082,117.16587,108.402444,107.3043
1988-07-12,272.98,-0.9974,6.2517,0.024809,-1.9947,-2.9921,-2.0312,-3.061,106.624491,111.307634,113.6602,106.200552,104.019673
1988-07-13,274.48,0.5495,6.2542,0.024818,1.099,1.6485,1.0625,1.5795,107.210383,112.530885,115.533857,107.328887,105.662634
1988-07-14,275.47,0.3607,6.2566,0.024828,0.7214,1.082,0.6848,1.013,107.597068,113.342634,116.783974,108.0639,106.733012
1988-07-15,277.29,0.6607,6.259,0.024837,1.3214,1.9821,1.2848,1.913,108.307953,114.840325,119.09872,109.452348,108.774851
1988-07-18,275.74,-0.559,6.2663,0.024866,-1.118,-1.677,-1.1545,-1.7461,107.702524,113.556437,117.101477,108.188667,106.875575
1988-07-19,273.68,-0.7471,6.2688,0.024876,-1.4942,-2.2412,-1.5307,-2.3104,106.8979,111.859723,114.476952,106.532577,104.406368
1988-07-20,275.23,0.5664,6.2712,0.024886,1.1327,1.6991,1.0961,1.6299,107.503329,113.126784,116.422013,107.700314,106.108138
1988-07-21,271.83,-1.2353,6.2736,0.024895,-2.4707,-3.706,-2.5073,-3.7752,106.175298,110.331785,112.107392,104.999965,102.102371
1988-07-22,268.61,-1.1846,6.2761,0.024905,-2.3691,-3.5537,-2.4057,-3.6229,104.917583,107.717883,108.12344,102.473939,98.403337
1988-07-25,269.89,0.4765,6.2834,0.024934,0.9531,1.4296,0.9164,1.3604,105.417556,108.744516,109.669188,103.413047,99.741998
1988-07-26,270.45,0.2075,6.2858,0.024944,0.415,0.6225,0.3783,0.5532,105.636288,109.195787,110.351849,103.804292,100.293791
1988-07-27,267.76,-0.9946,6.2882,0.024953,-1.9893,-2.9839,-2.0259,-3.0532,104.585588,107.023578,107.05904,101.701281,97.231631
1988-07-28,271.35,1.3408,6.2907,0.024963,2.6815,4.0223,2.6448,3.953,105.98782,109.893418,111.365227,104.391111,101.075162
1988-07-29,277.49,2.2628,6.2931,0.024973,4.5255,6.7883,4.4888,6.719,108.386064,114.866655,118.924992,109.07705,107.866355
1988-08-01,277.76,0.0973,6.3004,0.025002,0.1946,0.2919,0.1579,0.2226,108.491533,115.090203,119.272162,109.249291,108.106417
1988-08-02,277.71,-0.018,6.3028,0.025011,-0.036,-0.054,-0.0727,-0.1234,108.471996,115.048753,119.207727,109.169831,107.973002
1988-08-03,278.68,0.3493,6.3052,0.025021,0.6986,1.0479,0.6618,0.9785,108.850873,115.85245,120.456854,109.892365,109.029465
1988-08-04,277.81,-0.3122,6.3077,0.02503,-0.6244,-0.9366,-0.6611,-1.006,108.511058,115.129104,119.328712,109.165861,107.932651
1988-08-05,277.07,-0.2664,6.3101,0.02504,-0.5327,-0.7991,-0.5695,-0.8685,108.222021,114.515776,118.37516,108.544186,106.995211
1988-08-08,275.96,-0.4006,6.3174,0.025069,-0.8013,-1.2019,-0.838,-1.2714,107.788455,113.598214,116.952433,107.634555,105.634892
1988-08-09,272.57,-1.2284,6.3198,0.025079,-2.4569,-3.6853,-2.4937,-3.7548,106.464346,110.807258,112.642386,104.950524,101.66849
1988-08-10,267.89,-1.717,6.3223,0.025088,-3.434,-5.151,-3.4708,-5.2205,104.636367,107.002165,106.840219,101.307933,96.360882
1988-08-11,268.8,0.3397,6.3247,0.025098,0.6794,1.019,0.6426,0.9495,104.991797,107.729098,107.928969,101.958896,97.275813
1988-08-12,268.6,-0.0744,6.3271,0.025108,-0.1488,-0.2232,-0.1856,-0.2928,104.913686,107.568802,107.688078,101.76965,96.991015
1988-08-15,264.77,-1.4259,6.3344,0.025137,-2.8518,-4.2778,-2.8887,-4.3474,103.417702,104.501115,103.081445,98.829851,92.774433
1988-08-16,266.73,0.7403,6.3369,0.025146,1.4805,2.2208,1.4437,2.1512,104.183276,106.048303,105.370699,100.256652,94.770162
1988-08-17,266.95,0.0825,6.3393,0.025156,0.165,0.2474,0.1281,0.1778,104.269207,106.223242,105.631431,100.38508,94.938631
1988-08-18,267.24,0.1086,6.3417,0.025166,0.2173,0.3259,0.1804,0.2562,104.382471,106.454015,105.975662,100.566156,95.181848
1988-08-19,266.45,-0.2956,6.3442,0.025175,-0.5912,-0.8868,-0.6281,-0.9565,104.07391,105.824645,105.03585,99.934506,94.271401
1988-08-22,263.18,-1.2273,6.3514,0.025204,-2.4545,-3.6818,-2.4914,-3.7515,102.796658,103.22717,101.168679,97.444718,90.734775
1988-08-23,263.3,0.0456,6.3539,0.025214,0.0912,0.1368,0.0543,0.067,102.843527,103.321302,101.30706,97.4976,90.795558
1988-08-24,267.44,1.5724,6.3563,0.025223,3.1447,4.7171,3.1078,4.6473,104.460594,106.57046,106.085785,100.527614,95.015062
1988-08-25,265.46,-0.7404,6.3587,0.025233,-1.4807,-2.2211,-1.5177,-2.2909,103.687213,104.992456,103.729544,99.001953,92.838359
1988-08-26,266.04,0.2185,6.3612,0.025243,0.437,0.6555,0.4,0.5856,103.913765,105.451263,104.409476,99.398001,93.382053
1988-08-29,268.86,1.06,6.3685,0.025272,2.12,3.1799,2.083,3.11,105.015232,107.686792,107.729641,101.468448,96.286271
1988-08-30,269.08,0.0818,6.3709,0.025281,0.1637,0.2455,0.1267,0.1756,105.101163,107.863027,107.994099,101.596975,96.455305
1988-08-31,268.07,-0.3753,6.3733,0.025291,-0.7507,-1.126,-0.7877,-1.196,104.706671,107.053309,106.778046,100.796708,95.301716
1988-09-01,264.85,-1.2012,6.3758,0.025301,-2.4024,-3.6035,-2.4394,-3.6735,103.448956,104.481505,102.930259,98.337908,91.800804
1988-09-02,271.19,2.3938,6.3782,0.02531,4.7876,7.1814,4.7506,7.1114,105.925324,109.483675,110.322112,103.009545,98.329157
1988-09-06,272.37,0.4351,6.3879,0.025349,0.8702,1.3053,0.8332,1.2353,106.386222,110.436438,111.762202,103.867798,99.543804
1988-09-07,272.66,0.1065,6.3904,0.025359,0.213,0.3194,0.1759,0.2493,106.499498,110.671615,112.119201,104.050488,99.792012
